maintenance_tasks.uid,maintenance_tasks.need_date,maintenance_tasks.device_id
tm:e2525c5c96724a07887612531ce2a6f2,572.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:0ed1bbc85fae46d3af80164372845b96,424.0,dev:20a40dd7f232420c831cb46be36c815c
tm:be9b5f26b26b4f82bfddd54e4212760c,611.0,dev:959203f7cafc4b218841cc27d96e70be
tm:dca78aafda1b4681b654e7bc66d137d5,672.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:e36b2dad3ff44b309e52008bb857ba08,539.0,dev:20a40dd7f232420c831cb46be36c815c
tm:4731c391689d4d8881883a56287f4b18,727.0,dev:959203f7cafc4b218841cc27d96e70be
tm:f1282ebae1f743e690c1156789007f85,767.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:ae76aa5a17fa4071a119565415cfc1cd,717.0,dev:20a40dd7f232420c831cb46be36c815c
tm:ef0a5b709e934e0d9b5bbd78691145a7,840.0,dev:959203f7cafc4b218841cc27d96e70be
tm:aeb2f85125334ea6b0e7a83b925a6ba8,864.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:b93c3adfcbb94b8b8c88f4c2e806a6e3,955.0,dev:959203f7cafc4b218841cc27d96e70be
tm:32992f1218de498ca802b91994ae3956,958.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:01d6f05a0a244ddd8a5a23d85c77daa3,1057.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:be94f3b63dac478a998dbb7eb136a01e,900.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:50c0525bb4b847879f5ec7c50d5b16b3,716.5,dev:20a40dd7f232420c831cb46be36c815c
tm:a372bb5c976d444ab4ec73acc45958d0,749.5,dev:959203f7cafc4b218841cc27d96e70be
tm:4018640cc5fe44979aca0634871470c6,995.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:b6fff21185104e9887284202ff757b27,941.5,dev:20a40dd7f232420c831cb46be36c815c
tm:623441d3c98543749b4674040c369e3b,963.0,dev:959203f7cafc4b218841cc27d96e70be
tm:b643a9e83e234d1a9316ea4f25efbef4,1044.0,dev:20a40dd7f232420c831cb46be36c815c
tm:b079f3988bfa43a5994c7accf93543fe,313.5,dev:c6120391722d453495ab7780c1916e9c
tm:1d1cb09455304b6aa270f70aeb461783,328.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:73fad83cb9104b00aeff3fb38d901d08,319.0,dev:0d9221fa9945438686409c97356f1a94
tm:ef71ae6af95940ea99acd9a5390fca45,412.5,dev:c6120391722d453495ab7780c1916e9c
tm:fd56eb1b3dcb43da9328cb310d46ebd2,429.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:8063bb31e54d4f29a59ef5916d477971,416.0,dev:0d9221fa9945438686409c97356f1a94
tm:707a982a53f2438f9b7910fe9de71124,513.0,dev:c6120391722d453495ab7780c1916e9c
tm:7dba2d3ad0bf42e3ac893eae32a5384c,568.0,dev:dd0a70c3245f4456a7bbf423e313b327
tm:5e15f7dd6bf24a4b9f9251166338d555,515.0,dev:0d9221fa9945438686409c97356f1a94
tm:78b980f1432f4f37ad0b4a6449a6074e,610.5,dev:c6120391722d453495ab7780c1916e9c
tm:01024375aedd4d3981d85fd7d8965547,611.0,dev:0d9221fa9945438686409c97356f1a94
tm:798e56708e30426bb613de1fa0171c8d,707.5,dev:c6120391722d453495ab7780c1916e9c
tm:6cd35168e2d844b4a4ae16d503b1677c,706.0,dev:0d9221fa9945438686409c97356f1a94
tm:bd756c6f6a5f4e0aac4767d5b61c25ff,802.0,dev:c6120391722d453495ab7780c1916e9c
tm:aa51c98d36024a329e68bc249e8f38fc,662.5,dev:c6120391722d453495ab7780c1916e9c
tm:86f862b66cf745549205b7cb471d340c,572.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:db94ac90be7145b9a3f6120ca84e3051,577.0,dev:0d9221fa9945438686409c97356f1a94
tm:e8965d34604d42d6989bca0e6d71de33,759.0,dev:c6120391722d453495ab7780c1916e9c
tm:f9082f3b6d4c46d59de6beec4bd47b7d,723.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:5e31cf63a5af4bf98755057b3cb27cbf,680.5,dev:0d9221fa9945438686409c97356f1a94
tm:d760b874da404e4385374de2b9ec61f9,474.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:7bf43b45e2954a66aa0cfee5b3b06d8a,447.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:9560a85535fd44258a40663cc2e350ec,490.0,dev:60537210eb5142139fbf55b30582c004
tm:2803a3bdf68a4a978573d95216093349,570.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:ef05c2c8632c479fbdf82a09dc54e24e,551.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:55186ec5f26e4acb9f2bd2c43a2acc97,616.0,dev:60537210eb5142139fbf55b30582c004
tm:78206b8c451448b8933d20ac6fe6c6bc,660.5,dev:386938cddc204eaca37e25dc36fcc5ee
tm:7fc5f9bed29544679d7c5115bcf9fdff,659.5,dev:5e9d5b7022c645609515a08510d8fe1c
tm:eb037fb9f2b14979aeb3b0eb1f194f35,745.0,dev:60537210eb5142139fbf55b30582c004
tm:61aacc71bb514b8996a6eedb1f606b61,750.0,dev:d501263712e04c25a4db53f2fa171599
tm:935cb1dfe76a46a99e39676493c46627,757.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:be93e3c26e624454939833c66d792b12,852.5,dev:386938cddc204eaca37e25dc36fcc5ee
tm:3ccd8667c5334a23b6dd3501669c7416,947.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:0d09a0aec0014763b7c1d697563869c0,807.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:85f75795e54c44c7a23910b6e252e8b4,622.5,dev:5e9d5b7022c645609515a08510d8fe1c
tm:4665e25373cf4089adf6f0d94c643ea0,688.5,dev:60537210eb5142139fbf55b30582c004
tm:ffb0452a9e574b31848b5d88296605a4,520.0,dev:225605e54a1d4a808f8da32766701c52
tm:5928f1e4282c4f559e6a92acd07aa28f,578.5,dev:c62dbc93abe24f389d717bddc88eed43
tm:1132c58206c7417cb946bd9946366faa,513.0,dev:e0f255e00968435896705b917cd569f7
tm:ebd6a86935a34790b8d2afd32f0bb33e,607.0,dev:225605e54a1d4a808f8da32766701c52
tm:de9b18a72af14af48ae4f9cbc8b99380,691.5,dev:c62dbc93abe24f389d717bddc88eed43
tm:8a1d0aa2c6c94f7bacebd3d3a29a2828,594.0,dev:e0f255e00968435896705b917cd569f7
tm:4ff90676c1894061aee6e0dd1c58bf4a,690.0,dev:225605e54a1d4a808f8da32766701c52
tm:c222f923754d4503b6c35064e64056b6,800.0,dev:c62dbc93abe24f389d717bddc88eed43
tm:2510850d43a64483a4c7b9b864629b71,677.0,dev:e0f255e00968435896705b917cd569f7
tm:ff511bfce4b04b9a8a8f2973680c9888,773.0,dev:225605e54a1d4a808f8da32766701c52
tm:2c25e8252488430a9bb52716f5ca98c6,781.5,dev:e0f255e00968435896705b917cd569f7
tm:6bedcfb1f7dc4f57be560e9eeb76df68,856.0,dev:225605e54a1d4a808f8da32766701c52
tm:1b35efb09326445a9527d26f6dafca3d,887.0,dev:e0f255e00968435896705b917cd569f7
tm:3bc2a824fb94422fb2379f19549beb6b,937.5,dev:225605e54a1d4a808f8da32766701c52
tm:b1a9ca5361ab4ed7ad13dc2008fec1cd,973.0,dev:e0f255e00968435896705b917cd569f7
tm:ee011481e03842b983d428f84b950d44,1018.0,dev:225605e54a1d4a808f8da32766701c52
tm:02918f37067142f49964342084cd8cd0,881.5,dev:225605e54a1d4a808f8da32766701c52
tm:4b7c2ea0d352444d967d01d600af1008,856.0,dev:c62dbc93abe24f389d717bddc88eed43
tm:f1087c1ac2db4eb285cbc1c33f8e602a,783.0,dev:e0f255e00968435896705b917cd569f7
tm:d3e4ecbb340b4d949bc8a53131bb3c1f,1057.0,dev:e0f255e00968435896705b917cd569f7
tm:e6399ce41e8443a0a73fd49eaabc8c99,584.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:94302b5868334a409ad82f5afd0348ae,589.0,dev:a7f5410bb99241ca848dc06899612a67
tm:3ac2d62dc48541808657b79095066f1c,598.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:37b71d8099164b15afb40f781755c5ad,612.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:7633dc4083b043ceb7f90fe7a3092364,617.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:b39299161eff4f3eaca8a96edd536e96,695.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:46f849ac63dc428cb6fbde0d32691057,700.5,dev:a7f5410bb99241ca848dc06899612a67
tm:f6fedeb841d3456a9b30ca1fcd74afb5,692.0,dev:82b3b7c46da34694bb75160dd9420a89
tm:b2b833939c214e17a26925d30bd25d34,741.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:8e77c4166381498fb8b7afc348b4a6fd,746.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:788f1a7100af4176a608297e92261c77,807.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:2b198d7e8b1d40ed8918345d1d169d85,812.5,dev:a7f5410bb99241ca848dc06899612a67
tm:574f0acfc4e5428cadbb4d08484a6e80,785.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:7a1e3c318c584fae98163e5bc807f100,869.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:9acb93d4ed9847eb8b4fc09eea3edc55,874.0,dev:f8a1980aaaa149859a2d2fb8ab2829bd
tm:07ea205e9458448e815f9564a9eb1f53,921.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:38f0d673343144eb80a7ad09e7596d0e,926.0,dev:a7f5410bb99241ca848dc06899612a67
tm:91115a46ccc64a018a141e807c76de30,1032.0,dev:a7f5410bb99241ca848dc06899612a67
tm:b87e3609bc8f4e1fb5adddedfefe36ac,1138.5,dev:2d332e39951049dca8676ee7b0c29d83
tm:eabda845600040c180e8c7d158c0d398,1143.5,dev:a7f5410bb99241ca848dc06899612a67
tm:0fedfb4059264ecbae86b0b18c27aeeb,934.0,dev:2d332e39951049dca8676ee7b0c29d83
tm:2144a1d7930d49e9a0c08d9fcedc6d55,939.0,dev:a7f5410bb99241ca848dc06899612a67
tm:ff70b5b0d03d4102b62c490309a59c51,754.5,dev:82b3b7c46da34694bb75160dd9420a89
tm:8c78f099cdcc4e1a9d03c0c5f90a29d1,871.0,dev:010dd6fd63994644ba1e388a17e709cc
tm:092c0345103a4ff3af72ec8fc0a8ca1b,1118.0,dev:82b3b7c46da34694bb75160dd9420a89
tm:c89e4ef08c3846ddb72422ac39ca4692,531.0,dev:99b24802323d481a8a24a8face6f4843
tm:0816b34993af432ca64a9795f461ede6,542.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:24080e21fdbd43678ea7d91e0c5ec6ff,551.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:e6b9e3183d9a4411bb08adfa12434229,630.5,dev:99b24802323d481a8a24a8face6f4843
tm:3746037a2e8644208fca8a381bc69a60,643.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:0c8a99fe252d4e99b03a6efd15ccaa57,666.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:ac72c593e3df4083a599d0ba55b94120,726.5,dev:99b24802323d481a8a24a8face6f4843
tm:4036933df04a49b0868e9e9ecb5e2e29,731.5,dev:d002253be69942a891d20dc031cc93ba
tm:11e3a675fee746bca83482727d19859f,743.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:0170699ec2d44494b402b0aec1c68dbc,781.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:1d0756c1ae8f40a1bd6cc7d594d9369b,827.5,dev:99b24802323d481a8a24a8face6f4843
tm:5a038c3b68fe4303a7d77444c7e20d0d,897.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:aaf8c18bdca440488b107a2676ec33ef,926.5,dev:99b24802323d481a8a24a8face6f4843
tm:cef9c158a7f94ae582447652f9fc8fa5,1025.5,dev:99b24802323d481a8a24a8face6f4843
tm:e08a5c4f36364040947792c15a3d7887,772.0,dev:99b24802323d481a8a24a8face6f4843
tm:61668c155e264036b9a25064aebdf8e1,674.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:df751723900f4d4a96b283d697d9d25a,741.0,dev:6d39f2500e464d178db757c01ac8b0b9
tm:5a492ae98e124d078c422a0ae0117b43,871.5,dev:99b24802323d481a8a24a8face6f4843
tm:ca3aef57e16f419783650feefa45fe79,876.5,dev:d002253be69942a891d20dc031cc93ba
tm:f708da2113434157acecda079c9be7ee,904.0,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:1a1ea108de0149fd878bc964a5c08d68,956.5,dev:6d39f2500e464d178db757c01ac8b0b9
tm:3c051eb518984a6cb024dff6f92dea23,1037.5,dev:99b24802323d481a8a24a8face6f4843
tm:a6b40f0a231f4291ae1169d599530824,933.5,dev:9014db0ce0c140aa9830e1ca81ec69f2
tm:b5139d18267f48d78563bec4d190a3a3,414.0,dev:3a846c33da374c3f9f1401a2204e3569
tm:3b557c9a88fa4c03ab0519bae0d4c808,456.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:547a1e3d308549dcacfb5fba973681ce,446.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:e62640348aad41b99159989a9c0120cf,508.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:9e089a698d9b4afe89398ca426008124,555.5,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:24e403a5308d4853a84a870aa2cf13ea,554.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:862682407f1d4eea9dfb7637fc661ea1,604.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:b8849d4f5fdb45acb81632cc40c55f79,652.5,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:1e01ffee9804463d8ef0294561e15ef1,657.0,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:f8093a74064d4b7eb5b793000557bcff,701.0,dev:3a846c33da374c3f9f1401a2204e3569
tm:7f38144a858541e99f43514bd1bd1dbe,765.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:5b1cbee1c682400798e299938b2dbdd4,798.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:0ba2928df8c1419fbe9404d4c5ff1b6b,691.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:650c81fea00a48a7ac4c4fdafbc9f370,650.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:08e4cd36d8ae40269465d08ab3529d9c,655.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:8ea19f61bb8142c6b1b01b5b58b88526,634.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:ce031820a411434dacac791476b2ebb5,790.5,dev:3a846c33da374c3f9f1401a2204e3569
tm:792c5aa36d374a89bb1e0ad3b1c0b3b6,784.0,dev:f7b8be5d187d41c18daa4930d849d1f3
tm:16bac575b0f14bd7b88afcead08d8e3d,789.0,dev:2bcbd013b84b4e78a5c20ba62468f302
tm:ca6ce2668b654a4f93bc4590b5447044,779.5,dev:4f8c5a5364294099ad1a74332cd83b7e
tm:381b1d47978049d29e22b7b74c336577,509.5,dev:021a01a8f16142a1bbac70295783e279
tm:08885af0feb64221b6cf436756987b7d,514.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:94b9fba5953e42bdb558ad8971c1add5,526.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:b790a79fab8a45f7a72a5001be8eb487,507.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:6bf3b9aa9a664f53bdc623e997a43d5d,611.5,dev:021a01a8f16142a1bbac70295783e279
tm:1c571405c5ae467e87de7c5c67e8d89c,616.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:5d27bc411ec74c659f6f5f60d0e57538,622.5,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:9854d710d31a45e8acb183331a7180c5,601.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:093baac5b1654b8d8a9a95a24ad5c0ce,716.0,dev:021a01a8f16142a1bbac70295783e279
tm:b9cd66d120f348e5bd9bec6012a46341,721.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:f593d208f4ae48dab6339769d414306e,725.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:31691e554d33430c8a9c7ad93d832dca,730.0,dev:f013821889c046c2ad179d69793afe91
tm:d6d40d03e963481ea5a36f436c56f616,692.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:ae29b6c4ecb145c98a67866887e65942,821.5,dev:021a01a8f16142a1bbac70295783e279
tm:2e614773e97c423a91c84beb4450e9e0,826.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:f3115fca97b54e179d8f548c1d209e5f,782.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:ff4d57a4757a47d88958024c00b8a5c2,926.5,dev:021a01a8f16142a1bbac70295783e279
tm:fb86e874bcc041cfb0aba20ea870de89,931.5,dev:84c65f0d15ca40018ff0d9f8000db406
tm:9b6408763ac14fd5a59412676cd981f1,877.0,dev:d1e97fd18b904b2491a214f1a4c60483
tm:f7403a4e9bbf475ca98bae85fc31c5a4,931.0,dev:021a01a8f16142a1bbac70295783e279
tm:821071e7ed3e4e6a891da081979e5760,936.0,dev:84c65f0d15ca40018ff0d9f8000db406
tm:c8e46260b4ca44d8bcce35a4563eccbf,921.0,dev:a622d6d0e637403ebe04d60b6914ee2a
tm:cd2d26a645d14bc5b9b702c510a9c683,926.0,dev:f013821889c046c2ad179d69793afe91
tm:23acc433202943edbb60c32257a60971,859.5,dev:d1e97fd18b904b2491a214f1a4c60483
tm:acc18958336542629ce5b9888880b391,446.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:c5380d5333094d62bc4b18471960107d,557.5,dev:f615d819fb51414abf072597158bc83b
tm:456342d9db754377b12bc8664f075c07,562.5,dev:8ba203e696974d28a086402d7ab80f73
tm:283bf7b552d7465691f7d87e71e224ea,506.0,dev:4e4d378f567d410487d697241734c3c7
tm:752d53b729ed4741891f31342e7cab37,530.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:9178a27a13b24ebb84a782b4a191b9e1,671.0,dev:8ba203e696974d28a086402d7ab80f73
tm:890623e912ca450786580f86765518a8,606.0,dev:4e4d378f567d410487d697241734c3c7
tm:f61cfb42e52f4dae9b1a4b1c9ce55a1d,616.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:96a4da190d4447b088ef50a0b022475d,702.0,dev:4e4d378f567d410487d697241734c3c7
tm:8b331a99b804412eb71b598ff8fd8a1c,702.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:eb8028c137c44972aab661551d0447b8,803.0,dev:4e4d378f567d410487d697241734c3c7
tm:f83e5e7e50c842c9a206d51c04b407ac,789.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:cc54325efb514926bb877b8a1ba3185f,905.0,dev:4e4d378f567d410487d697241734c3c7
tm:a318943f79c24db59ba2d57d0e42c60a,874.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:19d0471e7f43480792eaed15044e9215,961.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:ace5d582e5094c278b938b17e04dcb4c,1047.0,dev:3a3723ede126482ba6d6b2898f219aa7
tm:e3ea017f1f404ec2b0874d631ec17c58,864.5,dev:3a3723ede126482ba6d6b2898f219aa7
tm:77dba67c99eb459b993193ba23c91df0,775.5,dev:f615d819fb51414abf072597158bc83b
tm:ef96d1618cd84bec8476b93a10cb5024,780.5,dev:8ba203e696974d28a086402d7ab80f73
tm:85ff04a2cb59454b8da22e1a751a4e93,769.5,dev:4e4d378f567d410487d697241734c3c7
tm:243af574083447fcbc6c27b384c25746,580.5,dev:09726e9da7624d3b965d49354ac7e211
tm:3ce757597ec64b37aaf61850332ff11d,585.5,dev:da3906f13fe24996a59811ebee9ee930
tm:7797f96b9d364118bf4835e4160ca15e,606.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:9a992071aab34b81af842344f51571d3,588.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:4df3f32b1b1d426f8bc4eaf13e020196,692.0,dev:09726e9da7624d3b965d49354ac7e211
tm:3c92e9777f2e4271996c6b934981fc13,697.0,dev:da3906f13fe24996a59811ebee9ee930
tm:cb169249a53b4f93aec60311ecfca694,705.5,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:a140f9672b71414cb7f5142ad76290aa,685.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:e0bc080314944233bda54dd40d2416cf,806.5,dev:09726e9da7624d3b965d49354ac7e211
tm:399e3bf191dd45558144cd859e99971f,811.5,dev:da3906f13fe24996a59811ebee9ee930
tm:fb5afd1280d145f59694076b91e99922,805.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:0d335e5554d446bb835398f45e471c3d,781.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:33490e0a81ff4e8c98ebf5b984266360,916.0,dev:09726e9da7624d3b965d49354ac7e211
tm:a6f99943f8344c1b89c094134c3d32a2,921.0,dev:da3906f13fe24996a59811ebee9ee930
tm:353e4f6ff9f74ad6ae4a3c0a70e08877,876.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:58ed54a29f124e548ee156ba28049060,1025.5,dev:09726e9da7624d3b965d49354ac7e211
tm:0ca162705e054f329d48af5bcc208e5c,973.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:f8cb48a0f06d4ae1a053f8abbdcebe17,911.0,dev:09726e9da7624d3b965d49354ac7e211
tm:afb8f697bb6d4408b662fc57b3581f2f,916.0,dev:da3906f13fe24996a59811ebee9ee930
tm:cb3574885a0a44a7b69b29c729cc73c6,713.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:f083a8490db8419badeb243f7657b4b7,714.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:b184abf546894982b623f62abee13d72,1042.5,dev:09726e9da7624d3b965d49354ac7e211
tm:4727a3889b714dbdb4f819d8753aa57b,1047.5,dev:da3906f13fe24996a59811ebee9ee930
tm:b731e621aba748a89e6c0dc25b60dddd,1079.0,dev:e72e61005f7547e1aa96aa2839cbf6b4
tm:a792507cc7324c0eababc3f3e477438c,1081.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:7d2c366eb5194e52932f830b0f174fa7,1177.0,dev:66170306dad64e86884a4d8efd85f2e7
tm:27b4605ebc344afd9136d25f037d5406,572.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:2976a5d2ce014bb28ef6d59bd5ec1db1,424.0,dev:20a40dd7f232420c831cb46be36c815c
tm:be5db4a406ca4d5aa718a341d8a27182,611.0,dev:959203f7cafc4b218841cc27d96e70be
tm:ce4bffb3c1d74333bb8f54772ae8c0d6,672.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:f2f2a7f7072e43f093a78ef661bcdfec,539.0,dev:20a40dd7f232420c831cb46be36c815c
tm:bd3b0baa87384edbafbdca6b10d8b78c,727.0,dev:959203f7cafc4b218841cc27d96e70be
tm:0f47f262dcf34db9a4bfae9c847cbf47,767.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:8942ad8bcad7413a99aea5f2efe4885e,717.0,dev:20a40dd7f232420c831cb46be36c815c
tm:38b48acecc1347e0a851135541a8e83b,840.0,dev:959203f7cafc4b218841cc27d96e70be
tm:dca877e239f8427da91dad468d5300de,864.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:1dffa452a00a4cb09129c1cd40f61702,955.0,dev:959203f7cafc4b218841cc27d96e70be
tm:2ed8aa709c3c4fdb90e3e35e0a2800de,958.0,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:b4ca6fa7de2243d2b4aaa05e3369f1f8,1057.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:dc06489ca17741c79ca1824d323cc973,900.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:9f9bcfe08efc48288a353f95f39a5de5,716.5,dev:20a40dd7f232420c831cb46be36c815c
tm:ecd1c0c024264142b72654ff304e96df,749.5,dev:959203f7cafc4b218841cc27d96e70be
tm:461132dd523c4236889b2a7ba4caecce,995.5,dev:f48672373e1442e9b87d3c06fbcf49b6
tm:468815703d644185b3e3dfb77f8c36fe,941.5,dev:20a40dd7f232420c831cb46be36c815c
tm:d9de60738beb425fbfc772e6760589fe,963.0,dev:959203f7cafc4b218841cc27d96e70be
tm:18d07e19da2a42ed9de98c05ba4cbd66,1044.0,dev:20a40dd7f232420c831cb46be36c815c
tm:7074404d3cf64c72ae0e26034bcd7762,313.5,dev:c6120391722d453495ab7780c1916e9c
tm:9bbc90f2a9234920adf763341e508444,328.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:5c3beed8ac754ab9b12c86a7b674f368,319.0,dev:0d9221fa9945438686409c97356f1a94
tm:ac035059c0b6462882e85137b2f629cd,412.5,dev:c6120391722d453495ab7780c1916e9c
tm:1efeaa305b3c4761a62bcf561000a6f0,429.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:13a06a0055e746b6ad4b4218f3084772,416.0,dev:0d9221fa9945438686409c97356f1a94
tm:468cd1c31df244f5b72802f6dc4f4d1a,513.0,dev:c6120391722d453495ab7780c1916e9c
tm:40996251c6394dc49a4712b2f7940110,568.0,dev:dd0a70c3245f4456a7bbf423e313b327
tm:4792b6b4c3d34b33898d542ae34142d1,515.0,dev:0d9221fa9945438686409c97356f1a94
tm:6ca429a9d29d4c99912509e402f5d4f2,610.5,dev:c6120391722d453495ab7780c1916e9c
tm:470a664432074300b369e1d269a04793,611.0,dev:0d9221fa9945438686409c97356f1a94
tm:cf10ed8f46784e5885f2bade6574faf2,707.5,dev:c6120391722d453495ab7780c1916e9c
tm:660a1562b5f44cc98c1c3f193f0be4ad,706.0,dev:0d9221fa9945438686409c97356f1a94
tm:968183c5fea14adcab63f342c6a0a0a1,802.0,dev:c6120391722d453495ab7780c1916e9c
tm:3f9875305b23491f88b1bd7a3d61f3bb,662.5,dev:c6120391722d453495ab7780c1916e9c
tm:8c2ad4cc4a984131b8e529a289ac8031,572.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:86e2a465bd424e5fa06709ff27bf6b2d,577.0,dev:0d9221fa9945438686409c97356f1a94
tm:63e2a8ad71fb487c85327c483c148085,759.0,dev:c6120391722d453495ab7780c1916e9c
tm:fcf02cb4d7eb4222930ee7208b60fa2b,723.5,dev:dd0a70c3245f4456a7bbf423e313b327
tm:fa4245c6d4c94683ae86673b2704e9ef,680.5,dev:0d9221fa9945438686409c97356f1a94
tm:c0a8c0b2da5a47d9a13802b492b7f105,474.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:eb8d401e77ef41d192c1bb68d37304ac,447.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:15e6b06ca1404d2c8af68077e9eeffb7,490.0,dev:60537210eb5142139fbf55b30582c004
tm:d5d4bd289671427193c73797a5bd4fe6,570.0,dev:386938cddc204eaca37e25dc36fcc5ee
tm:12e1cc3de6754c0d894dc23b3ba36cd9,551.0,dev:5e9d5b7022c645609515a08510d8fe1c
tm:9f36a9d84e2d4e7495ec0c97192a25fb,616.0,dev:60537210eb5142139fbf55b30582c004
tm:9027b5dada5444b5a6e763b4391a22f4,660.5,dev:386938cddc204eaca37e25dc36fcc5ee
tm:90d290d827f743ca9a3b1825afe96e21,659.5,dev:5e9d5b7022c645609515a08510d8fe1c
tm:eed58fbd6b504ddea04c05134d99ca87,745.0,dev:60537210eb5142139fbf55b30582c004
tm:36f9a5879bed492abe6cfa89d1f4c3b0,750.0,dev:d501263712e04c25a4db53f2fa171599
