production_tasks.uid,production_tasks.duration,production_tasks.routing_id
tf:4d4bb4d425e843c2ab89521ea942012e,1.0,ro:7bc842f813a541c6ad6d60e38d98a899
tf:f6bbdab390f444f081e0470f53244b68,3.0,ro:7bc842f813a541c6ad6d60e38d98a899
tf:a8e31f29b0c7473a85ad4008c3164a78,3.0,ro:7bc842f813a541c6ad6d60e38d98a899
tf:cde60bbee2104b41a47a6661129f8352,1.0,ro:7bc842f813a541c6ad6d60e38d98a899
tf:c9584a722c9140f2bce4a60ac2bdb038,5.0,ro:0764be9ecc88448ab66e3ed040dcfc07
tf:b43264f7a76a447da50837fcd9d3e53a,2.0,ro:0764be9ecc88448ab66e3ed040dcfc07
tf:140edbca69a04f1db639b29d6207b2a9,6.0,ro:0764be9ecc88448ab66e3ed040dcfc07
tf:44e3cab9df3a477ea5ebaf666b6bcf16,4.0,ro:0764be9ecc88448ab66e3ed040dcfc07
tf:4a68c31b12764bafb7db9eea73c72986,6.0,ro:0764be9ecc88448ab66e3ed040dcfc07
tf:e5f5a9184fc14b8984b451b4f1b57fa9,2.0,ro:0764be9ecc88448ab66e3ed040dcfc07
tf:04669c1b1ac54f4d9967b91ef7ad89e6,7.0,ro:0764be9ecc88448ab66e3ed040dcfc07
tf:1811e9fdbf5a4ebc9aa7ebeeaa0ecc2c,8.0,ro:18cba597d6be4777892e313b34c4fac3
tf:93a03a6efa214357acda36204d2f7499,4.0,ro:18cba597d6be4777892e313b34c4fac3
tf:a053f9b43a834ba6b63bb920fc2e64c2,1.0,ro:18cba597d6be4777892e313b34c4fac3
tf:ae3846682ed64c7093d1015fc68480d0,4.0,ro:18cba597d6be4777892e313b34c4fac3
tf:6c5413049b474c8a9e8d99f2154052e7,6.0,ro:18cba597d6be4777892e313b34c4fac3
tf:87023181be1d49af9576f6da3c8e2e1b,5.0,ro:b024cd41ad444c55adb566792c909ca0
tf:664da83a7e474238a20451c72775fe39,8.0,ro:b024cd41ad444c55adb566792c909ca0
tf:12857431dcd845d1b1814a8173b8f3e3,9.0,ro:b024cd41ad444c55adb566792c909ca0
tf:ab10601a16dc415095ac9b7a923037ca,5.0,ro:b024cd41ad444c55adb566792c909ca0
tf:6453fbf9e85045b7b497e58ca725b285,5.0,ro:b024cd41ad444c55adb566792c909ca0
tf:9e27201405d440e9bee572ce33346d09,7.0,ro:b024cd41ad444c55adb566792c909ca0
tf:03e21878b0404ccba523b0f55149629d,6.0,ro:897fdb202a2048bdb94c2637907cc3ba
tf:1283e17e45534d0ca1323319b10f4d14,4.0,ro:897fdb202a2048bdb94c2637907cc3ba
tf:b16fdd5b13974517b1161190caf12f37,9.0,ro:897fdb202a2048bdb94c2637907cc3ba
tf:62ed65c3ae9245d9976fd60b0a7da629,9.0,ro:897fdb202a2048bdb94c2637907cc3ba
tf:15c4a56da2654273a789630952e9426f,7.0,ro:897fdb202a2048bdb94c2637907cc3ba
tf:081356411f134843a77f57b7db29aadc,4.0,ro:897fdb202a2048bdb94c2637907cc3ba
tf:7a75fb1f059b4f36ae114060918753df,4.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:5ba7abd42e214ca9ad4572fec984d78d,6.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:0c2db3796852433e896848e3624d1b8a,4.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:0ecd68287fe3456eaf3c93a34f8a3a4a,6.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:ee868c32384f46389eeec7d24c22ec5c,6.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:fa1bad7eb79a49d09675905a6afb2f0a,3.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:9c86902a7f5340c592f42c9fb927cb36,7.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:e98c066caf254c37a8f2058026021f13,1.0,ro:e6866cc5e383403ca3ee2c935673a3bc
tf:73c11f4c9fd74becb978c9bf7a4ba7c6,1.0,ro:883c68fd41884c4caceb503f091aa7b5
tf:1c0773d5bd8e46dcab1faa6e94187659,2.0,ro:883c68fd41884c4caceb503f091aa7b5
tf:3fa7c96c95cb4838bc46204f04d6460a,3.0,ro:883c68fd41884c4caceb503f091aa7b5
tf:9d89e119d06d4fcf9566b8116579df02,6.0,ro:883c68fd41884c4caceb503f091aa7b5
tf:769dad1539e341a189006b16ff6bea91,9.0,ro:883c68fd41884c4caceb503f091aa7b5
tf:0b1ada893f6143999faa93ec2dc85039,6.0,ro:dd0a8902def74e41bf652803f080e2db
tf:482d64309ef8443ca0a7d0ce4c0a378e,9.0,ro:dd0a8902def74e41bf652803f080e2db
tf:2df9c7f022c64141991ef761171d9b27,4.0,ro:dd0a8902def74e41bf652803f080e2db
tf:2da205b3c9a8418b86b64a76944243d3,6.0,ro:dd0a8902def74e41bf652803f080e2db
tf:7d447c4d42894b298a4524087695759c,3.0,ro:dd0a8902def74e41bf652803f080e2db
tf:56f0b12dc7c8408ab60bf744a2c8541b,7.0,ro:dd0a8902def74e41bf652803f080e2db
tf:8e8c2428af294b6297686c4a8e515059,6.0,ro:dd0a8902def74e41bf652803f080e2db
tf:72f0fbc098c7431bb55d5bd0dcf7674d,8.0,ro:dd0a8902def74e41bf652803f080e2db
tf:a05f2cb36a3d4196bf9c17a75ce877d0,7.0,ro:e941f5dbae4c47dd80a49adeec5e5d01
tf:01d5b44cbe094b87b569238f51472a2e,1.0,ro:e941f5dbae4c47dd80a49adeec5e5d01
tf:8febf4847a7345788c8a4f29985643f8,9.0,ro:e941f5dbae4c47dd80a49adeec5e5d01
tf:d3bfb01ac70549e7a21f3673a0d0c223,2.0,ro:e941f5dbae4c47dd80a49adeec5e5d01
tf:51b350e92fb142e4bca52dae17b7786e,2.0,ro:e941f5dbae4c47dd80a49adeec5e5d01
tf:815b5fff75154c14823cc2f8ca822eec,4.0,ro:e941f5dbae4c47dd80a49adeec5e5d01
tf:a664398e698f45cc95ca6f2b3a7213ce,9.0,ro:e941f5dbae4c47dd80a49adeec5e5d01
tf:ad21b479a1844a25a34af2da836e137b,8.0,ro:9859c36dc15d42e38a994a6af1d065e9
tf:f9e024644c934f1a8d58416da831169c,8.0,ro:9859c36dc15d42e38a994a6af1d065e9
tf:e7bbb3e7611e434aa7949e62d743a964,4.0,ro:9859c36dc15d42e38a994a6af1d065e9
tf:996b6aa7d9fb476288c2d40ab696f83f,4.0,ro:9859c36dc15d42e38a994a6af1d065e9
tf:40196601592b4429a8bde4cdce156d8b,9.0,ro:9859c36dc15d42e38a994a6af1d065e9
tf:3d5aed82827a41b6848242fd4bb97fb2,8.0,ro:9859c36dc15d42e38a994a6af1d065e9
tf:bf27d9c841e8418fbd7cd39748861f80,1.0,ro:bbe2a380a8ac43fdb91d5d6003df98fd
tf:e27beab8948b4b68b19e64ea5697c74a,4.0,ro:bbe2a380a8ac43fdb91d5d6003df98fd
tf:a05d8b68cf434ada83a4d4dba575b0ac,4.0,ro:bbe2a380a8ac43fdb91d5d6003df98fd
tf:34026728211744fbad7acd72cbb010f0,1.0,ro:bbe2a380a8ac43fdb91d5d6003df98fd
tf:579cfa2c16744573af078f47d107cb72,4.0,ro:bbe2a380a8ac43fdb91d5d6003df98fd
tf:f00207ff50cd4132932122a43a0a4e95,7.0,ro:bbe2a380a8ac43fdb91d5d6003df98fd
tf:6a57372b2b7c4cfaa279cfb3048980fd,1.0,ro:bbe2a380a8ac43fdb91d5d6003df98fd
tf:13fea6aa7fe44c98aa61cb86aa10d5f3,2.0,ro:8392b14398a44971aad572dac924f404
tf:6e14581301da476790562f6f83a5326c,1.0,ro:8392b14398a44971aad572dac924f404
tf:c281f55588fc42c1a32108474259f6b7,6.0,ro:8392b14398a44971aad572dac924f404
tf:3c5f2b5058364214aad471d648266566,3.0,ro:8392b14398a44971aad572dac924f404
tf:26a5c67711f6493190ed86a23a62c2b7,4.0,ro:8392b14398a44971aad572dac924f404
tf:06e093bb97f641769746b26c21f16bef,4.0,ro:8392b14398a44971aad572dac924f404
tf:28c1d8b653e64cf4a23089284e6a61f4,3.0,ro:8392b14398a44971aad572dac924f404
tf:e9b1a0d6ea124d7fa01ed9179d8fadff,9.0,ro:8392b14398a44971aad572dac924f404
tf:0ff8c940b3054e2888f3c2a789bdfa42,8.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:d9f1de848bda4086bb0f774d8c154f96,5.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:f6990d5b1396404ea71412a631e85f5f,1.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:7938ce02affa49d48b8ca214e35f9349,7.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:5f5fd46e1f2a493bb908ba51beeee498,3.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:54af0c390db848e4ae43fe1d464000e5,9.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:14b1de7540e143a0b73dea584919604b,2.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:caefa8805f1749b78e613437f6c753f6,5.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:f0a83afc33d648b1b40b8ff699bdc17b,6.0,ro:d413a983cac84f47be59c6720c1ab70b
tf:f995435949f24cf7b0cf227827a43cfb,9.0,ro:5672c63798b146a196d635a8326a7796
tf:987b895db97241c0b0dd46c2123d98db,5.0,ro:5672c63798b146a196d635a8326a7796
tf:45a6cefd283d4c0a9160283e0f556e2d,1.0,ro:5672c63798b146a196d635a8326a7796
tf:b96c008c23374626bb9176b367776c06,8.0,ro:5672c63798b146a196d635a8326a7796
tf:cf21b5e421674bb8aa06c9b06eb1943e,2.0,ro:5672c63798b146a196d635a8326a7796
tf:27c374f8930446a196928510053bb3fd,6.0,ro:5672c63798b146a196d635a8326a7796
tf:e0269ec36f3e431285dfc39cc13eb446,3.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:4277bbebdd8544c9a72ce4eef27eb7d5,4.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:98a54c109ba748ccad5622ca82482348,2.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:747475c97c4a450b9acf708af627d695,8.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:d37dcfd6300d45d6a721e3ce7a14be62,7.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:e9ceaa9c986742e5a83812bcf09af64f,5.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:b586e16e0c8e4516b55fdf18c147244f,1.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:304f94cf32304b13b7f215e1241f2554,1.0,ro:5b84cf33d8474c38ab59c91d7c3532a8
tf:8ec253c3b47a45898d49e203da5a49cf,5.0,ro:60a6ebb331944dd09c885c1d85451299
tf:f6f0836f52a24e509b00928de7a18855,5.0,ro:60a6ebb331944dd09c885c1d85451299
tf:2b747979fd234f688413c81ce47d9e83,8.0,ro:60a6ebb331944dd09c885c1d85451299
tf:d814b131bc2543629e0ee9fa760260b4,9.0,ro:60a6ebb331944dd09c885c1d85451299
tf:8f9318ffca734d4fa0c405d6108b872a,7.0,ro:60a6ebb331944dd09c885c1d85451299
tf:e1ef282f8b674da98644b550d90b66eb,6.0,ro:60a6ebb331944dd09c885c1d85451299
tf:cb0ece2e402d46208b284d07c4112e60,2.0,ro:60a6ebb331944dd09c885c1d85451299
tf:0bb4696976fc47688d3c3573fbf6dbc4,6.0,ro:34210b8476a349a3b2748679b474e72f
tf:45bbe255110c4ad19d7ff6d19efd1b0f,9.0,ro:34210b8476a349a3b2748679b474e72f
tf:7c1d3dd164124d189a35c7bf496a2910,2.0,ro:34210b8476a349a3b2748679b474e72f
tf:1883aab112414a4dad96a7ee6eb98f34,1.0,ro:34210b8476a349a3b2748679b474e72f
tf:00ec845c5cf945a69d4cf1cadf83b934,8.0,ro:34210b8476a349a3b2748679b474e72f
tf:e1852d1340be4a7c8a2ba8d3c2eb3485,9.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:c6279cd546fd4dd989067f9c31727ef3,2.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:3dac850e96d54974a8f942307c35cb06,5.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:2566653b21f642229edcb287c9dc0d51,1.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:22bbf3827e804daabe22b67ab8ce568b,1.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:9d188ddca84645a38b068fcec5bbc511,8.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:313d35a369a94bb2bb4d2931dd7664f6,4.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:aebb4f67fb1c4f00ad018ebe2d27aca7,2.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:1f96a3d14412490cb0d9086146d5eac5,4.0,ro:bab0200e51de41baa77ab76d02ff3014
tf:c9b0e5716e5c4a6e9c48d1898f00c700,7.0,ro:b96eb9c42c4840c5b192ea8b0b405bfc
tf:473247c4ba0d4e14b996474d89e67a29,2.0,ro:b96eb9c42c4840c5b192ea8b0b405bfc
tf:8d6874c214b74b2e8322f265679ad8ef,7.0,ro:b96eb9c42c4840c5b192ea8b0b405bfc
tf:8cb0b28e546241f7b9a208eda662623e,7.0,ro:b96eb9c42c4840c5b192ea8b0b405bfc
tf:8d5a74c71a5345a9b9a15e2c35231b08,6.0,ro:b96eb9c42c4840c5b192ea8b0b405bfc
tf:3ba707ab9dd847008a82a796174268f7,9.0,ro:193fa0bd512e4b2ca415a60a7229a766
tf:63a1e21ac3504cb0b774ff4905e60965,5.0,ro:193fa0bd512e4b2ca415a60a7229a766
tf:8b0b88053b8b4747bb93240bf035ca09,1.0,ro:193fa0bd512e4b2ca415a60a7229a766
tf:f1e81f0e6bad42a5a285ef9b25b0c8e3,2.0,ro:193fa0bd512e4b2ca415a60a7229a766
tf:af8a050e723e44929332e3303bafa97e,1.0,ro:193fa0bd512e4b2ca415a60a7229a766
tf:24d5eaf9738142e781579530146a8b9f,2.0,ro:193fa0bd512e4b2ca415a60a7229a766
tf:e71aacf8a3ed4dfeaba56ef0cc57fc83,2.0,ro:193fa0bd512e4b2ca415a60a7229a766
tf:e8c826aeff8b4b2eba2782c91fa9a712,1.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:c605dcaabe4645d48b58337170bda28b,9.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:d49113c3e35b435d84b9448baf2d7a79,5.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:de06fbf362bc4cc7bbcae0dc29b1b101,2.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:be2dd45701864afc93fa9867cfa9a4d0,2.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:c178d95f1cfc41c0b13eff892d8d830b,5.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:2c55a066a0be46d5b784eb174cb5dc3c,4.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:e5c6955095044054a23483240b96faba,5.0,ro:ab78b5ab449142d1ad77f729a437bac3
tf:eef3a9b0feed4c3a9f9fd6e9fa728a2f,2.0,ro:9842e3706cd543a0aadd3c33630ab9aa
tf:b63fc973a98d433b9e2ef02371d30bb1,1.0,ro:9842e3706cd543a0aadd3c33630ab9aa
tf:7c4c770ba9c04944b650456283909fb3,2.0,ro:9842e3706cd543a0aadd3c33630ab9aa
tf:efceaa2b08c64314a04f2c391d25cd4a,5.0,ro:9842e3706cd543a0aadd3c33630ab9aa
tf:23cc8f36627a4c488d9d2aa65ddcd2b3,7.0,ro:9842e3706cd543a0aadd3c33630ab9aa
tf:44c76b0604c14562b38586e3dd8996e2,4.0,ro:9842e3706cd543a0aadd3c33630ab9aa
tf:7b5d219b5cdb44e5ab1adb5e9d0a533f,8.0,ro:d73311dfe0ad4ceea958346d9a07d2f8
tf:510839412c4d453fbead399e0c4aa090,1.0,ro:d73311dfe0ad4ceea958346d9a07d2f8
tf:5d43246b8bde4931b88a19c1ebd2c8cb,8.0,ro:d73311dfe0ad4ceea958346d9a07d2f8
tf:5950af20905e4231821829ceda839379,6.0,ro:d73311dfe0ad4ceea958346d9a07d2f8
tf:41751e40a3314f9a939fedec6a863bc7,3.0,ro:d73311dfe0ad4ceea958346d9a07d2f8
tf:3ace11bba1bc497693535f54cf3ca8b1,3.0,ro:d73311dfe0ad4ceea958346d9a07d2f8
tf:c496dfb5f442453da2ab610de7da28fa,3.0,ro:4288eb51afef4c64bd368955cfe2b7cf
tf:a142ae25d6ae49f187dd3c634e7909c2,1.0,ro:4288eb51afef4c64bd368955cfe2b7cf
tf:ac5b1f25298d461bbe94d852b70299af,7.0,ro:4288eb51afef4c64bd368955cfe2b7cf
tf:04d9aacda9234c4d8ab527ba409ec8be,8.0,ro:4288eb51afef4c64bd368955cfe2b7cf
tf:c3f0084afa4547fdbc9202e2ba850148,6.0,ro:4288eb51afef4c64bd368955cfe2b7cf
tf:6fd46fe55ce5496784d3c52eb1270d8d,5.0,ro:4288eb51afef4c64bd368955cfe2b7cf
tf:5d5585b61606458da23786ce4860f55a,1.0,ro:4288eb51afef4c64bd368955cfe2b7cf
tf:4ee558decfd544bf9897ec07c41860c1,6.0,ro:ef30736606314b328f5e3e31665571f3
tf:1076da632f6d4d09890eddb43bc24b76,5.0,ro:ef30736606314b328f5e3e31665571f3
tf:9f60b1db550b49cf9c6db5b1904acb5a,4.0,ro:ef30736606314b328f5e3e31665571f3
tf:479b10135eac47e2aad49970c7579d2e,2.0,ro:ef30736606314b328f5e3e31665571f3
tf:4a37fd009f724068b23293895d79bccc,3.0,ro:ef30736606314b328f5e3e31665571f3
tf:8b7008db30cb417eb2c30c1a952dead1,5.0,ro:ef30736606314b328f5e3e31665571f3
tf:0c5b8c7eb9e04c549fd01dbfaff8f0a0,6.0,ro:ef30736606314b328f5e3e31665571f3
tf:a1af30fc676d4ff1ab1c1e4e17e3acfd,1.0,ro:ef30736606314b328f5e3e31665571f3
tf:90e7fa51e2f64e04a73d2047d13b119c,8.0,ro:73aff35d66884204bd6284ae757de026
tf:9d75ec188a374f0a90f68b837c175f0b,9.0,ro:73aff35d66884204bd6284ae757de026
tf:db8d493001904a61b6c2f455010799e2,5.0,ro:73aff35d66884204bd6284ae757de026
tf:cab1037910a343389b9ea1105d1a78ce,2.0,ro:73aff35d66884204bd6284ae757de026
tf:b75d196ea767490fb7f07bb7fce60cb9,8.0,ro:73aff35d66884204bd6284ae757de026
tf:a7297d26604d4dab834a5705cf7baa36,3.0,ro:73aff35d66884204bd6284ae757de026
tf:c3acfb0c127b43c09b9480b00ee8f6d1,7.0,ro:73aff35d66884204bd6284ae757de026
tf:b34b117771754c7cbabbac730c1bb3cc,4.0,ro:73aff35d66884204bd6284ae757de026
tf:a15132eb654243fcbd57dc89fd5efb82,8.0,ro:ddf78f8d74174cbfb08948596fb24064
tf:6cd936a01b8246dd9ed0b75f83833e8c,7.0,ro:ddf78f8d74174cbfb08948596fb24064
tf:af92547e8ff6435cb5a5b972a43c6b08,9.0,ro:ddf78f8d74174cbfb08948596fb24064
tf:34df69bd48df49eaa051f2739b898896,8.0,ro:ddf78f8d74174cbfb08948596fb24064
tf:bcfa71cb819a487382aa5216df061a50,8.0,ro:ddf78f8d74174cbfb08948596fb24064
tf:d41701b61c4c4770a746c05d95e33b13,1.0,ro:ddf78f8d74174cbfb08948596fb24064
tf:7726b0f3ac6f4f05bb960ee212597a82,4.0,ro:4e91f1ada86640738f1cdcb27b245c9d
tf:1683ec7b49164f37b24f2ccef5edf24a,3.0,ro:4e91f1ada86640738f1cdcb27b245c9d
tf:d3a0a6588726432b9dd6acb61b71edc9,2.0,ro:4e91f1ada86640738f1cdcb27b245c9d
tf:3f399aa06a0d4e8c9349876c86c40db1,9.0,ro:4e91f1ada86640738f1cdcb27b245c9d
tf:15e03a66d67545f781fb3fa3f59c2fa8,7.0,ro:4e91f1ada86640738f1cdcb27b245c9d
tf:9bf10b709bb54dc39320bfb42507b680,5.0,ro:4e91f1ada86640738f1cdcb27b245c9d
tf:ddda6907ceb14bfaa62010ae5567984e,7.0,ro:4e91f1ada86640738f1cdcb27b245c9d
tf:3a8a954e64ee4759bb90c2d12bb6d7f5,6.0,ro:dcf8592e7c1440fb8d918d73d63f302a
tf:0c5e72da409f4493b3416c3156483e24,3.0,ro:dcf8592e7c1440fb8d918d73d63f302a
tf:316b63374de94edd968b544de076163b,1.0,ro:dcf8592e7c1440fb8d918d73d63f302a
tf:5bb4c54b6eac44caa01fbb609287d7e4,2.0,ro:dcf8592e7c1440fb8d918d73d63f302a
tf:6d2d6d444a4649baab074c05629f36df,8.0,ro:dcf8592e7c1440fb8d918d73d63f302a
tf:42c0542a15e34fd782087e48bc6976ed,5.0,ro:020edf9e9888474985c5147329d678c9
tf:289cbf6ed4eb4faf864312752fd6be88,5.0,ro:020edf9e9888474985c5147329d678c9
tf:77eaceb5d27040369762945cf83c2de1,7.0,ro:020edf9e9888474985c5147329d678c9
tf:33383b57cf554f64b64bac7ad98b0a69,5.0,ro:020edf9e9888474985c5147329d678c9
tf:c2a0b5eba33e4fa387ed7a070b30800f,5.0,ro:020edf9e9888474985c5147329d678c9
tf:52969ba969db49c9bcdde817fb1bbd13,9.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:7a707af403d94ef69bc383bfa5bb3e89,4.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:477f300e8c13485396f3ec26504cae92,1.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:edab21135b684b738322bb53241cbac9,8.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:96d53d0c85e94079bfabddf8c8584b06,2.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:368bb77b3f384aef937d037596df47eb,1.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:c41ef782d4664996b4458fae54b46199,5.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:9a2ef69e0e4f476591a91c9313577776,7.0,ro:f878bd898c774c28b3b748ca2cf527b3
tf:9afb3c2e6aa34ac7bf5b7e670097ed06,6.0,ro:e78b0dbb96904234ab2aeefc41a0457a
tf:94e5e88ae377459eaf5add7938cef9fa,1.0,ro:e78b0dbb96904234ab2aeefc41a0457a
tf:a8820120fcdb459f82e276b5c2008087,9.0,ro:e78b0dbb96904234ab2aeefc41a0457a
tf:0ee2135b46024312aab5216b008bcba2,7.0,ro:e78b0dbb96904234ab2aeefc41a0457a
tf:2d0f599a8747407e87aa78aebc3a6c36,9.0,ro:e78b0dbb96904234ab2aeefc41a0457a
tf:c42021be9903478bbef07fead66bf77e,6.0,ro:e78b0dbb96904234ab2aeefc41a0457a
tf:417a90e65cb5494cb8a99dd015b7bbb8,5.0,ro:2ff99fb327c34f69a693012cb9fe3e60
tf:8f6bbc81692045fca20fbf6f9aeba8b9,1.0,ro:2ff99fb327c34f69a693012cb9fe3e60
tf:a48ed813cc2344c99e7e99ede40554ed,3.0,ro:2ff99fb327c34f69a693012cb9fe3e60
tf:eff02be0dcab4558af553cb1a5759fad,3.0,ro:2ff99fb327c34f69a693012cb9fe3e60
tf:c04fc66dd1f043afa86097931a674ced,7.0,ro:2ff99fb327c34f69a693012cb9fe3e60
tf:7a7af8276bb84905a7501e8ae3df4abe,2.0,ro:2ff99fb327c34f69a693012cb9fe3e60
tf:731e49e78f134b3393ba0b5ddc98c769,1.0,ro:2ff99fb327c34f69a693012cb9fe3e60
tf:829438e0ac6d4e31a456a46aadee953a,3.0,ro:b081d26e1d4840659c5c69c3fc758463
tf:a2e57fd1a6404c058bc4333b77cc0404,8.0,ro:b081d26e1d4840659c5c69c3fc758463
tf:37f857a5f3464689b173452d6b63d8e5,7.0,ro:b081d26e1d4840659c5c69c3fc758463
tf:c8503805d7874ffb82267d6b784c6616,1.0,ro:b081d26e1d4840659c5c69c3fc758463
tf:6ffbefff660e4a9e835ae529fe98d1c5,8.0,ro:b081d26e1d4840659c5c69c3fc758463
tf:e4416e8b47fa436b86a0d6f62f605309,4.0,ro:e17626fdefc94532ac41748279f42a11
tf:de45d184f07b4bc994fd5bd9cd511e14,5.0,ro:e17626fdefc94532ac41748279f42a11
tf:df6a7ffd68924f4899c94de0f7f3fece,4.0,ro:e17626fdefc94532ac41748279f42a11
tf:96ee2e3217ca4c62b618de0ad74fcf1a,8.0,ro:e17626fdefc94532ac41748279f42a11
tf:3e5ba60b80bc48399935c00974293c38,2.0,ro:e17626fdefc94532ac41748279f42a11
tf:ddcf53fe70dc4863baf5318ca832925a,9.0,ro:d08971b913364277b03cb6c6353ef64f
tf:1cb9faaf4c6241d89074426a1af1e0bb,3.0,ro:d08971b913364277b03cb6c6353ef64f
tf:02a1c4dbd8104759bac9ef0220e7a388,6.0,ro:d08971b913364277b03cb6c6353ef64f
tf:d6a60078efef415e8d150decf507600f,9.0,ro:d08971b913364277b03cb6c6353ef64f
tf:857181c1efe746bc86fc10d93ee79f52,2.0,ro:d08971b913364277b03cb6c6353ef64f
tf:14e99c190bd84e818e130703de0e3931,1.0,ro:d08971b913364277b03cb6c6353ef64f
tf:37cca55c75e64de4b8cfa775df684283,4.0,ro:d08971b913364277b03cb6c6353ef64f
tf:5ac8f0ce9f6749d8b3451c2fd49a1687,4.0,ro:339ce22d53fc43fb9588e1fec9d3191f
tf:138c760edf9d4a0fb24d96302dc42a33,9.0,ro:339ce22d53fc43fb9588e1fec9d3191f
tf:f06b3560401f44eba50172aa69088aaf,4.0,ro:339ce22d53fc43fb9588e1fec9d3191f
tf:fef1e5a8f7d0419fa99d9fdf40fade2f,9.0,ro:339ce22d53fc43fb9588e1fec9d3191f
tf:7898132b2e3c4275871c4e5871832329,4.0,ro:339ce22d53fc43fb9588e1fec9d3191f
tf:732275c2cd2a4d30bbfc0f08880b7b2e,6.0,ro:339ce22d53fc43fb9588e1fec9d3191f
tf:365c219ec53a4a8ca9d59c4c004cdc29,7.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:6b6d8e9cd5ce43b7b50564eaf16c598a,5.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:f350d12e64724538b5f8d7caca01f9f8,1.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:42d751361dbd4d07be2c05ff67ada74d,5.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:232e3ffb92d84f56939a7d4445f0098d,3.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:17d805570c024447989e7c2e12d28999,7.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:d70958fd65cc4296bef2067390c3a8e5,1.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:f26aab81ee154bad8c97fd143a0deba7,3.0,ro:40fd14fbfb5442d99cb4ce5a39b0d9f3
tf:ef8aa203376549808ab5be470925fc20,4.0,ro:7798170febcb42d281148d77903a167e
tf:54616187f1c54989bd106dbe1bad3b62,1.0,ro:7798170febcb42d281148d77903a167e
tf:7d3f502c891e4716a0e7fef919773d06,9.0,ro:7798170febcb42d281148d77903a167e
tf:7c83933c992f43a8937c71e1b82a43e2,4.0,ro:7798170febcb42d281148d77903a167e
tf:b0d4cb0236384e13b5dca4f5721bbc73,1.0,ro:7798170febcb42d281148d77903a167e
tf:a154b59e6b2844c095ba7b358284a9b3,7.0,ro:1f4045edf33d4a479852ff00902b9b0b
tf:b616f05abe7c4c98ab741b7b89d8c5fc,8.0,ro:1f4045edf33d4a479852ff00902b9b0b
tf:895c3c08a1aa4fccb7b68fef8c65d1c3,4.0,ro:1f4045edf33d4a479852ff00902b9b0b
tf:8b8f981db3ff4fbe97a776489f1dc18f,4.0,ro:1f4045edf33d4a479852ff00902b9b0b
tf:c27685e5bc914654acfd425a17b1d8d4,5.0,ro:1f4045edf33d4a479852ff00902b9b0b
