positions.task_id,positions.exp_id,positions.start_time,positions.end_time,positions.ressource_id
tm:ff95a1892d4b4a4a9c0e01d5946bfc9d,exp:2e47b91080704c8bae82453c2d078e35,620.0,625.0,mr:55b032150678481880468da681c25084
tm:5d68143814a84fee82e25e211ce66861,exp:2e47b91080704c8bae82453c2d078e35,644.5,649.5,mr:55b032150678481880468da681c25084
tm:33b85f4f86274ff89691bb258e461092,exp:2e47b91080704c8bae82453c2d078e35,661.5,666.5,mr:55b032150678481880468da681c25084
tm:f815fd1be82e4d68bbd620edf22cbb40,exp:2e47b91080704c8bae82453c2d078e35,709.5,714.5,mr:55b032150678481880468da681c25084
tm:0f9bc9055bd740a18eddff8f161fa865,exp:2e47b91080704c8bae82453c2d078e35,768.5,773.5,mr:55b032150678481880468da681c25084
tm:ba6cf1e13d634452a24defbd9da0f5c8,exp:2e47b91080704c8bae82453c2d078e35,504.0,509.0,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:575ce7d163e548ca8bf1ecedadee0393,exp:2e47b91080704c8bae82453c2d078e35,546.5,551.5,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:aa3e75c7a65a408fb5f9b5a2adb57f69,exp:2e47b91080704c8bae82453c2d078e35,587.5,592.5,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:02d75f02f27d4e10bc00c2e1bcd98472,exp:2e47b91080704c8bae82453c2d078e35,499.0,504.0,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:5d2ef33490664a7eab3c5e510000ee05,exp:2e47b91080704c8bae82453c2d078e35,525.0,530.0,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:3f5a6d5c7b00480aa4266fa53da7b989,exp:2e47b91080704c8bae82453c2d078e35,551.5,556.5,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:966f248655da4a9099732db9814aeaac,exp:2e47b91080704c8bae82453c2d078e35,592.5,597.5,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:5c2826f3bad7483ebe4797dc229ac02f,exp:2e47b91080704c8bae82453c2d078e35,620.5,625.5,mr:a2f0fd8a014547c2a8d9e345618a7a07
tf:5d9cbb98374d4030b9d29bbe0d099f66,exp:2e47b91080704c8bae82453c2d078e35,603.0,604.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:06f1248ff7514041a35e4594f20553bc,exp:2e47b91080704c8bae82453c2d078e35,800.5,802.5,ma:bd443706cece468ab0b0417478669f25
tf:8c8534981517412b950b14e3a9be1d2a,exp:2e47b91080704c8bae82453c2d078e35,802.5,805.5,ma:bd443706cece468ab0b0417478669f25
tf:af2382f1059c4ea4bc20ab4693b26cfd,exp:2e47b91080704c8bae82453c2d078e35,604.5,613.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:546bbb44662942b1b6307ff8c5cfb947,exp:2e47b91080704c8bae82453c2d078e35,613.5,615.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:8a18ad7917cf4c34abb34a3ec85a65f9,exp:2e47b91080704c8bae82453c2d078e35,625.5,626.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:8d4afbe70de44ca88d77044d5ffea3db,exp:2e47b91080704c8bae82453c2d078e35,805.5,809.5,ma:bd443706cece468ab0b0417478669f25
tf:5b166c9e676247b0a032ce284c5aa57d,exp:2e47b91080704c8bae82453c2d078e35,809.5,817.5,ma:bd443706cece468ab0b0417478669f25
tf:2ff7d4fa09c6471dbc872e93519bfd94,exp:2e47b91080704c8bae82453c2d078e35,817.5,825.5,ma:bd443706cece468ab0b0417478669f25
tf:36b8b9e946234afb8f95590fd85b2709,exp:2e47b91080704c8bae82453c2d078e35,615.0,616.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:ffb91e84efde47fb989ba3bd6c143d1b,exp:2e47b91080704c8bae82453c2d078e35,626.5,632.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:96a7b000a01a4689868b154cf9614d96,exp:2e47b91080704c8bae82453c2d078e35,632.5,641.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:ac9829bdc52e4d98aca72af4cb56f54e,exp:2e47b91080704c8bae82453c2d078e35,641.5,650.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:84f8b417642d4acc8e65a53120198042,exp:2e47b91080704c8bae82453c2d078e35,825.5,831.5,ma:bd443706cece468ab0b0417478669f25
tf:2cf40fa7fda642bda48e13979e67733d,exp:2e47b91080704c8bae82453c2d078e35,831.5,833.5,ma:bd443706cece468ab0b0417478669f25
tf:51e363df477140f49c43ff84622ce9a7,exp:2e47b91080704c8bae82453c2d078e35,616.5,618.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:606f4bbf702c401cb0123a0cb8e2147d,exp:2e47b91080704c8bae82453c2d078e35,618.0,619.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:30a0ce79dca74cbab63c3135556e34d5,exp:2e47b91080704c8bae82453c2d078e35,619.5,630.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:a55b17bda8534720b87fa00fcd3575c4,exp:2e47b91080704c8bae82453c2d078e35,630.0,634.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:e1c3ddfb6ace4dec9b4ddbae6a8a0de1,exp:2e47b91080704c8bae82453c2d078e35,650.5,653.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:f2fb8acc120c483db3deb0ed288db967,exp:2e47b91080704c8bae82453c2d078e35,653.5,659.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:48fe1217941d4f3d9787f14b74deab79,exp:2e47b91080704c8bae82453c2d078e35,659.5,666.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:40e9eb9df89646d39e3465ebae075719,exp:2e47b91080704c8bae82453c2d078e35,666.5,669.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:4912a0685ab84837b2298c17b09233cb,exp:2e47b91080704c8bae82453c2d078e35,669.5,674.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:c1173b7a21d74ee2ae41a9d33e64af39,exp:2e47b91080704c8bae82453c2d078e35,674.5,679.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:572cd90d1e9d41659428ecd9650cabe3,exp:2e47b91080704c8bae82453c2d078e35,679.5,681.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:77f5b7dab39d4bcbb50d27869383ed64,exp:2e47b91080704c8bae82453c2d078e35,654.5,659.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:da28dae8dc774d2bb7f139046cdfd46f,exp:2e47b91080704c8bae82453c2d078e35,660.5,668.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:d1c28aacc2b14aa09af81c0cc506e85d,exp:2e47b91080704c8bae82453c2d078e35,833.5,844.0,ma:bd443706cece468ab0b0417478669f25
tf:e925b895fe0146a0aa37cfff3e8e2c5c,exp:2e47b91080704c8bae82453c2d078e35,844.0,851.5,ma:bd443706cece468ab0b0417478669f25
tf:ab34545f95cf491b9ff2786cd4a39def,exp:2e47b91080704c8bae82453c2d078e35,856.5,868.5,ma:bd443706cece468ab0b0417478669f25
tf:8e0d86ef28cc410f83f6838111c1c38f,exp:2e47b91080704c8bae82453c2d078e35,868.5,874.5,ma:bd443706cece468ab0b0417478669f25
tf:ac7abdfa6b7b4f6ba3f4ab8fcb3f2216,exp:2e47b91080704c8bae82453c2d078e35,668.0,674.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:8498467ef53c4580b0f6056f80941215,exp:2e47b91080704c8bae82453c2d078e35,691.5,702.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:d4f76a18ecfd41f1aa5fc759e2db9651,exp:2e47b91080704c8bae82453c2d078e35,702.0,706.0,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:a365988ea5674a3684d7e8e88eaf576b,exp:2e47b91080704c8bae82453c2d078e35,702.0,712.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:a3eef08ef627453c8dd04400bcb9cd8c,exp:2e47b91080704c8bae82453c2d078e35,712.5,724.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:2f1338abded24335a650ee43dc3666fd,exp:2e47b91080704c8bae82453c2d078e35,724.5,732.0,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:6bcb38c133864f01a53b73fe903e563c,exp:2e47b91080704c8bae82453c2d078e35,732.0,740.0,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:17b9d86f69574f8daebd45f555e4eff4,exp:2e47b91080704c8bae82453c2d078e35,737.0,747.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:0f142371908645479ead7077888f59d3,exp:2e47b91080704c8bae82453c2d078e35,747.5,753.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tf:9186c57773614c5eba3b6ff3f3b26a52,exp:2e47b91080704c8bae82453c2d078e35,766.5,775.5,ma:be5dc23a42754e7bb3bac3b2e1ad0594
tm:97d65829cf08459fad9fef67d7eec74a,exp:2e47b91080704c8bae82453c2d078e35,851.5,856.5,mr:55b032150678481880468da681c25084
tm:d73b83c1c999425d8396375c0b3bf5ff,exp:2e47b91080704c8bae82453c2d078e35,686.5,691.5,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:8f2eb716d48a4d29abb78c6dc1729351,exp:2e47b91080704c8bae82453c2d078e35,681.5,686.5,mr:a2f0fd8a014547c2a8d9e345618a7a07
tm:acdb659be035443f85bcb94e3fe9328e,exp:2e47b91080704c8bae82453c2d078e35,706.0,711.0,mr:a2f0fd8a014547c2a8d9e345618a7a07
tf:e0ed1f9d9d6a454684ca8c44aadcabdf,exp:2e47b91080704c8bae82453c2d078e35,874.5,881.5,ma:bd443706cece468ab0b0417478669f25
tf:04cddc176136430196018fe2bcb7f00b,exp:2e47b91080704c8bae82453c2d078e35,881.5,885.5,ma:bd443706cece468ab0b0417478669f25
tf:32f56353363546a79c0f8eeac8ff5cff,exp:2e47b91080704c8bae82453c2d078e35,885.5,892.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:4b2348c620844c1cb2d69622fafdb530,exp:2e47b91080704c8bae82453c2d078e35,885.5,894.5,ma:bd443706cece468ab0b0417478669f25
tf:c06228a9eb524e268d8f71eb41cc4b93,exp:2e47b91080704c8bae82453c2d078e35,894.5,895.5,ma:bd443706cece468ab0b0417478669f25
tf:291e519ef5034071907fcf7c96f1efdb,exp:2e47b91080704c8bae82453c2d078e35,895.5,898.5,ma:6603b4d2f4e747a1b47cb39fed7b8d73
tf:98531a32135e4cb6ad32ba075139b635,exp:2e47b91080704c8bae82453c2d078e35,895.5,902.5,ma:bd443706cece468ab0b0417478669f25
tf:fd34d5be977d4b8da2daca9335abfe62,exp:b4943a7ad7a5427da3f4157f8ee1f34c,352.0,355.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:b88b469a6c324902a3a6fda78fa737f6,exp:b4943a7ad7a5427da3f4157f8ee1f34c,355.0,358.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:94ae3d8edf414c0fb142d2e5e0f84aa7,exp:b4943a7ad7a5427da3f4157f8ee1f34c,358.0,364.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:0f27abcd76c14b5a95d3dddb575e3125,exp:b4943a7ad7a5427da3f4157f8ee1f34c,364.0,370.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:e27c38e2fece498ca7f6d07bbd696f7d,exp:b4943a7ad7a5427da3f4157f8ee1f34c,370.0,378.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:95258f335cc949afbe6f163838abfafa,exp:b4943a7ad7a5427da3f4157f8ee1f34c,378.0,380.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:f3e08909d15b479a9a08a3ccb3984a6a,exp:b4943a7ad7a5427da3f4157f8ee1f34c,122.0,125.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:a10a1df959b5402f8253e4e4979c9d06,exp:b4943a7ad7a5427da3f4157f8ee1f34c,125.0,131.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:d1222365e0604a81ab4fb161b2cd0981,exp:b4943a7ad7a5427da3f4157f8ee1f34c,131.0,134.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:fe0fe2e822d44287b45d5dd20cf637bf,exp:b4943a7ad7a5427da3f4157f8ee1f34c,134.0,144.5,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:58b9ee97c71b4352834bc3cb6c4e1bc5,exp:b4943a7ad7a5427da3f4157f8ee1f34c,144.5,147.5,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:1bfe5bc439d8400ebc8e1975749d7eae,exp:b4943a7ad7a5427da3f4157f8ee1f34c,380.0,384.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:b0e0bf2364204e48b39beff45f04d37d,exp:b4943a7ad7a5427da3f4157f8ee1f34c,514.0,522.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:60e1598cafe7434faf3be59c80079a50,exp:b4943a7ad7a5427da3f4157f8ee1f34c,522.0,525.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:5b59ce722d9b4a49946494082b3f160a,exp:b4943a7ad7a5427da3f4157f8ee1f34c,525.0,530.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:8e307da371b1433b821a77e36d3e8282,exp:b4943a7ad7a5427da3f4157f8ee1f34c,530.0,542.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:67ce820ec3ee4b0a9ac97ed6d0a78ca1,exp:b4943a7ad7a5427da3f4157f8ee1f34c,542.0,547.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:c813eff2de694bce9573e06c45b4ffbf,exp:b4943a7ad7a5427da3f4157f8ee1f34c,522.0,531.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:5093c0329f3a42e0883654544f01adf6,exp:b4943a7ad7a5427da3f4157f8ee1f34c,547.0,554.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:4256d453fa3544c9a747d803388b327d,exp:b4943a7ad7a5427da3f4157f8ee1f34c,531.0,532.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:038c7ccbb7f24b0ba27d5f56bae97c55,exp:b4943a7ad7a5427da3f4157f8ee1f34c,559.0,561.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:f62afb30c56545cca2dd0885c0c51fc9,exp:b4943a7ad7a5427da3f4157f8ee1f34c,532.0,539.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:8f8600d132624d25b6c0647ed047c0b3,exp:b4943a7ad7a5427da3f4157f8ee1f34c,561.0,563.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:9ecbd1744998440d92ea0915517c75bd,exp:b4943a7ad7a5427da3f4157f8ee1f34c,563.0,572.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:1b16dca948ff4d66ab86a68e52ed193f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,544.0,545.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:76de809d133c4f69b0f02eb93c67dcd0,exp:b4943a7ad7a5427da3f4157f8ee1f34c,572.0,578.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:f0d3bef0210f4540be71acf0a0768f9f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,583.0,590.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:98f136acaa734ce3b5049b8bd353d598,exp:b4943a7ad7a5427da3f4157f8ee1f34c,590.0,600.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:5babaccbc3bd471ea926d2b6cced809a,exp:b4943a7ad7a5427da3f4157f8ee1f34c,600.5,611.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:094f489190ab4e1cad10ab6931faa7b3,exp:b4943a7ad7a5427da3f4157f8ee1f34c,510.0,513.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:ca19a3f11eb842ec943786d953e9f6c5,exp:b4943a7ad7a5427da3f4157f8ee1f34c,611.0,620.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:b09f0ce178a64b37b99d4d617d4ce42d,exp:b4943a7ad7a5427da3f4157f8ee1f34c,545.0,548.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:060b0f2f84f8489b8b6959d81de9413f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,548.0,553.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:c32bc2b9728b4c9d8d204bb85fbb6298,exp:b4943a7ad7a5427da3f4157f8ee1f34c,553.0,560.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:6f6a77fbf8534955bcf22f8ab80aeddc,exp:b4943a7ad7a5427da3f4157f8ee1f34c,560.0,567.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:652c647d9c12464faeb3fae4c0202b00,exp:b4943a7ad7a5427da3f4157f8ee1f34c,567.0,573.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:d02a5118863b476abf5a84ede5bf1f98,exp:b4943a7ad7a5427da3f4157f8ee1f34c,625.0,632.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:5bf9a67c49bf499b9dfae55acd9503eb,exp:b4943a7ad7a5427da3f4157f8ee1f34c,573.0,581.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:a541455b0a274199a844dc0970543c09,exp:b4943a7ad7a5427da3f4157f8ee1f34c,632.5,640.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:642c6909a5af45539f04e501668c26d5,exp:b4943a7ad7a5427da3f4157f8ee1f34c,640.5,649.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:4f26cfccfa58494aa5cf0d38c7240af8,exp:b4943a7ad7a5427da3f4157f8ee1f34c,649.5,657.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:86d7594a33d7438dac8ca4817ad5d024,exp:b4943a7ad7a5427da3f4157f8ee1f34c,657.5,660.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:4da9b81cfc6f40e68c3bee66b0239504,exp:b4943a7ad7a5427da3f4157f8ee1f34c,660.5,665.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:a0b689d3a8df45309e014be14f6cd04f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,586.0,592.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:15176e6afdbe4499be61609c85f8e3e4,exp:b4943a7ad7a5427da3f4157f8ee1f34c,592.0,599.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:af2115c0a23746ae9feee02f8dbe5bfb,exp:b4943a7ad7a5427da3f4157f8ee1f34c,599.0,601.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:055e55a30b9041fbaf9a1ea47e38210c,exp:b4943a7ad7a5427da3f4157f8ee1f34c,665.5,672.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:e4b39ac91c16481792870e409f76d516,exp:b4943a7ad7a5427da3f4157f8ee1f34c,601.0,605.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:75b4518abed847ecb3d5bf7a29872a0a,exp:b4943a7ad7a5427da3f4157f8ee1f34c,605.0,614.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:0ab739a49acd41989424ce534344fe83,exp:b4943a7ad7a5427da3f4157f8ee1f34c,614.0,620.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:17eaad40ecc0438a80bb2619b2f6a63f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,620.0,622.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:8472031ce88e4ad2bde5b0f9a83a3f87,exp:b4943a7ad7a5427da3f4157f8ee1f34c,677.5,684.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:5eda61d1e6a2430ab53b2dbdf7392fdb,exp:b4943a7ad7a5427da3f4157f8ee1f34c,549.0,562.5,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:86b0f9a9f7b24956856c21d80305f6ba,exp:b4943a7ad7a5427da3f4157f8ee1f34c,684.5,693.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:2d018e65bfa845e6aaf4521cbf49aad6,exp:b4943a7ad7a5427da3f4157f8ee1f34c,622.0,628.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:b7b0dfdab7854c55a2965b6783297181,exp:b4943a7ad7a5427da3f4157f8ee1f34c,693.5,701.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:0cb976b5ce4e4381a44317a0f2005b70,exp:b4943a7ad7a5427da3f4157f8ee1f34c,701.5,704.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:b182ab6278c54975ac70fa0c14e47a1b,exp:b4943a7ad7a5427da3f4157f8ee1f34c,704.5,709.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:366b54b7e8e044298e2d9dd32d6fbb8f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,709.5,718.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:c577a05bbe994087bc65c6db5524d3b0,exp:b4943a7ad7a5427da3f4157f8ee1f34c,718.5,726.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:aefab6e101a0486ca5ec88fc97bf58ec,exp:b4943a7ad7a5427da3f4157f8ee1f34c,726.5,731.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:177b0245fcf34b85a0e0519b05e70f3d,exp:b4943a7ad7a5427da3f4157f8ee1f34c,562.5,574.5,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:652db11690f4465c8bb0c1d7bd3c03f8,exp:b4943a7ad7a5427da3f4157f8ee1f34c,736.5,739.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:49ec3b066d554aafa8d08a73e6e3d20b,exp:b4943a7ad7a5427da3f4157f8ee1f34c,739.5,748.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:da59c289886545228ee422fbba77ac93,exp:b4943a7ad7a5427da3f4157f8ee1f34c,748.5,755.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:934e7b843724448093582477f30a6acb,exp:b4943a7ad7a5427da3f4157f8ee1f34c,755.5,760.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:646023455230457e808b1a5dfd184947,exp:b4943a7ad7a5427da3f4157f8ee1f34c,760.5,769.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:9818157cafe54f65aaf7fea99dc91528,exp:b4943a7ad7a5427da3f4157f8ee1f34c,769.5,783.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:08e1e641c35142bc80d34e6372c5d533,exp:b4943a7ad7a5427da3f4157f8ee1f34c,783.0,791.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:60a83f0d1a4e48ddb3a0b0db5287554f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,791.0,795.5,ma:840898b2a7c44ce686990ffe164d31c7
tf:cfe5fe2615c54d35ad034c76066651b6,exp:b4943a7ad7a5427da3f4157f8ee1f34c,591.0,594.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:fc17f739c3dd481c8c2ce237a6e1bab0,exp:b4943a7ad7a5427da3f4157f8ee1f34c,633.0,638.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:52bab575be6b4eb29bfb031075658d5e,exp:b4943a7ad7a5427da3f4157f8ee1f34c,638.0,640.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:3fb1cbe86b474262a2758d41288ac54f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,640.0,644.0,ma:d0e93eb43dad4c29b6168a428d673af6
tf:2b681a81112b48fc8b8f6aecab43db83,exp:b4943a7ad7a5427da3f4157f8ee1f34c,800.5,811.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:f726f7678028479093731e75af3ce2ee,exp:b4943a7ad7a5427da3f4157f8ee1f34c,811.0,820.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:62de44ee31c14ca18267b9028c60ee91,exp:b4943a7ad7a5427da3f4157f8ee1f34c,820.0,826.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:139058d667f04427bfc7b60daec06f3d,exp:b4943a7ad7a5427da3f4157f8ee1f34c,826.0,828.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:28781c9bed69464b9eefe3bf0263cc24,exp:b4943a7ad7a5427da3f4157f8ee1f34c,828.0,837.0,ma:840898b2a7c44ce686990ffe164d31c7
tm:b457ff0a25c647cf9fb4403d21c33158,exp:b4943a7ad7a5427da3f4157f8ee1f34c,554.0,559.0,mr:1f77d25cbb31418b898757636d5f6a6c
tm:4009f1800f46471c81947bc5e440c9c3,exp:b4943a7ad7a5427da3f4157f8ee1f34c,578.0,583.0,mr:1f77d25cbb31418b898757636d5f6a6c
tm:42e39221b5dc4a02a43089dd536a1029,exp:b4943a7ad7a5427da3f4157f8ee1f34c,620.0,625.0,mr:1f77d25cbb31418b898757636d5f6a6c
tm:428c6f2af91641a3b03ce9e7e281c676,exp:b4943a7ad7a5427da3f4157f8ee1f34c,672.5,677.5,mr:1f77d25cbb31418b898757636d5f6a6c
tm:5d0760f7746e416cb660d48c2c70a658,exp:b4943a7ad7a5427da3f4157f8ee1f34c,731.5,736.5,mr:1f77d25cbb31418b898757636d5f6a6c
tm:3168d5bf0626471a8fbb1b98c8c2fa6b,exp:b4943a7ad7a5427da3f4157f8ee1f34c,795.5,800.5,mr:1f77d25cbb31418b898757636d5f6a6c
tm:d085016b9e9f4e03af01e051439a849c,exp:b4943a7ad7a5427da3f4157f8ee1f34c,147.5,152.5,mr:69e6722075454d5396c627cfa839a715
tm:7c3ab08c6b0b4a59955ed3f18245c23b,exp:b4943a7ad7a5427da3f4157f8ee1f34c,544.0,549.0,mr:69e6722075454d5396c627cfa839a715
tm:d4df6c188e6148dfa282cbd23713fb14,exp:b4943a7ad7a5427da3f4157f8ee1f34c,586.0,591.0,mr:69e6722075454d5396c627cfa839a715
tm:c036468e72674759983ff5f91015609f,exp:b4943a7ad7a5427da3f4157f8ee1f34c,539.0,544.0,mr:69e6722075454d5396c627cfa839a715
tm:cf8f35f746fc434b832a7ddbbd984e1d,exp:b4943a7ad7a5427da3f4157f8ee1f34c,581.0,586.0,mr:69e6722075454d5396c627cfa839a715
tm:9159e4996e4846868276478c852dbff1,exp:b4943a7ad7a5427da3f4157f8ee1f34c,628.0,633.0,mr:69e6722075454d5396c627cfa839a715
tf:a7e3ce81c7614686a87186920268ac25,exp:b4943a7ad7a5427da3f4157f8ee1f34c,594.0,606.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:665bac6cb48c454ba9c47f36359a4c6b,exp:b4943a7ad7a5427da3f4157f8ee1f34c,837.0,845.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:19f2d8fdd1a242daa5f93ed070c6d7dc,exp:b4943a7ad7a5427da3f4157f8ee1f34c,606.0,616.5,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:7dd56f88f7314a78aa62d83c15d6612c,exp:b4943a7ad7a5427da3f4157f8ee1f34c,845.0,848.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:39e26cd152fd4428ba2093056520a479,exp:b4943a7ad7a5427da3f4157f8ee1f34c,616.5,624.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:3b08770c02594ac0bc89472106d9a849,exp:b4943a7ad7a5427da3f4157f8ee1f34c,624.0,628.5,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:b52ee32c6285441887cf483bc743239c,exp:b4943a7ad7a5427da3f4157f8ee1f34c,848.0,852.0,ma:840898b2a7c44ce686990ffe164d31c7
tf:1f7ea0364bb1414da424e38164922632,exp:b4943a7ad7a5427da3f4157f8ee1f34c,628.5,633.0,ma:99a5bbb6898e4f70a94df0a13d0da424
tf:faddd2a987d9465c9d818d0565f1dd1a,exp:b4943a7ad7a5427da3f4157f8ee1f34c,644.0,650.0,ma:d0e93eb43dad4c29b6168a428d673af6
